Poly Bridge 2 - W0155 "Weekly Challenge #155" any% leaderboard (* = breaks)
Updated 2023-08-17T00:28:46.612Z
27/31 unique ranks shown

    1. $19,480  91453128aa
    2. $20,347  R
    3. $27,153  Fusion64
    4. $46,470  MiddleOrder321
    5. $58,258  KantPredict
    6. $66,569  hirkkak
    7. $67,529  Jumal Sappe
    8. $68,301  Thoomor
    9. $68,517  hjerppe
   10. $69,429  AwesomeHolden6
   11. $72,367  Bubi
  *12. $72,581  BeiTAlaska
  *13. $88,396  ltw
   14. $88,626  Kyubey /人◕ ‿‿ ◕人\
   15. $91,345  random.helpful.stranger
  *16. $94,094  oldmanurban
   17. $95,012  leuo
   18. $97,475  Marek
   19. $98,997  독룡
   20. $99,774  [KR]건희1025
   21. $99,970  RedstoneTier
   22. $100,417 Overly Burnt Toast -  OBT
  *23. $107,471 honzasvarc
  *24. $109,827 alexmcnabb52
   25. $121,318 elliotsterk
   26. $136,609 killofki
   27. $150,491 josephoj2009
