Poly Bridge 2 - W0287 "Weekly Challenge #287" any% leaderboard (* = breaks)
Updated 2026-02-26T01:05:35.465Z
18/22 unique ranks shown

    1. $19,999  akkun_ouo
    2. $23,656  AI:DPPB
    3. $24,098  416751869
    4. $34,746  No problem.
    5. $48,216  Hadrel
    6. $48,389  -znegva-
    7. $50,203  caelforce
    8. $63,336  okanehoshii100000000
    9. $65,129  kryckmannen
   10. $68,980  TwBloodStar
   11. $70,976  sodaprince79
   12. $78,675  おいちゃん
   13. $78,990  brettadc
   14. $82,004  mk58437
  *15. $83,010  il_piovra
  *16. $95,696  sawyervitek27
  *17. $113,423 LetsplayKorbini
   18. $137,141 crash1340
